PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Test,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,ErrorCheck,SECCheck,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,DitchPitchNumber
226,2024-09-29,15:00:47,3,4,"Lopez, Kaiden",10106537,Right,OLE_REB,"Cheng, Luke",1000098213,Right,OLE_REB,Undefined,8,Bottom,1,2,1,Slider,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,0,81.86395,-0.939544,-3.514916,2357.908173,91.263677,9:00:00,5.62831,3.01572,5.5703,-41.17416,1.52665,-3.98142,1.31775,-0.60356,74.75158,-8.463824,-4.223849,0.470316,,,,,,,,,,,,0.94295,1.46205,-2.7097,50,5.52015,7.44191,-118.56967,-3.35104,1.32888,24.80021,-30.1136,OLE_REB,OLE_PRA,OleMiss,TeamExclusive,Team,20240929-OleMiss-Private-2,83a55330-7e9d-11ef-a769-275f5e1cf003,80.14283,,,7.11237,,,,,,,caca66d2-c5b2-4d39-9c4d-3a26f0b66395,2024-09-29 0:00:00,20:00:47,2024-09-29T15:00:46.5670000-05:00,2024-09-29T20:00:46.5670000Z,,v3,5322,,,"Fawley, Austin",1000140327,Right,OLE_PRA,9994a9e8-19b6-48bf-b9fd-1b144a8044cd,54.92997,-119.59639,12.40011,5.63307,-2.10435,-15.0568,-3.01665,7.3869,0.66444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.42627,2.080558,0.829338,1.251221,2.46899,1.47324,0.52597,-1.36828,6.05078,1.79846,127.27953,0.01115,1.21481,-1.22956,114.59345,-9.57869,6.05494,8.62906,-10.76179,1.75946,-3.07511,2.13152,High,High,High,,,High,High,High,
424,2024-10-05,15:54:01,3,1,"Hooks, Walker",1000072347,Left,OLE_REB,"West, Ryan",10008573,Right,ALA_LIO,Undefined,11,Top,1,0,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,0,90.67143,-3.927021,2.767895,2104.801805,140.423942,10:45:00,6.33921,-1.41781,6.59185,-16.96017,16.81375,-12.85513,1.31769,0.04912,81.79118,-7.197951,0.431785,0.418275,,,,,,,,,,,,7.66859,10.49567,1.23335,50,6.06277,-5.8402,-131.25975,-9.44866,13.14763,32.26222,-14.17944,OLE_REB,ALA_LIO,OleMiss,TeamExclusive,Team,20241005-OleMiss-Private-4,f2f04570-835b-11ef-9efa-c55a3b7df09d,90.11397,,,8.88025,,,,,,,af45c168-1609-45dd-8b48-f2d566c7b7ee,2024-10-05 0:00:00,20:54:01,2024-10-05T15:54:00.8970000-05:00,2024-10-05T20:54:00.8970000Z,,v3,5322,471594,,"Reuter, Collin",801469,Right,OLE_REB,1ad69036-4ebd-4352-b89a-997f78aecb64,53.9072,-132.21661,16.13111,6.33677,-9.02811,-7.08972,1.41234,-6.23014,6.57382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,
187,2024-10-12,15:47:28,3,2,"Jones, Brayden",1000119593,Right,OLE_REB,"Federico, Hayden",10095498,Left,OLE_REB,Undefined,6,Bottom,1,0,1,Slider,Slider,InPlay,Undefined,FlyBall,Out,1,0,0,81.67538,-0.71249,-1.056397,1984.28141,72.255161,8:30:00,5.65739,1.62503,4.98323,-43.17865,0.0111,-4.04122,1.38616,0.29052,75.3947,-8.499686,-1.770912,0.473001,71.25315,59.403438,-7.319727,4681.284824,102.62893,98.47517,-39.58917,172.64351,80.77543,-24.256782,5.004867,1.73626,0.52736,-1.51963,50,5.55307,2.35544,-118.56861,-3.0773,2.4783,22.10177,-31.42132,OLE_REB,OLE_PRA,OleMiss,TeamExclusive,Team,20241012-OleMiss-Private-2,31b14050-88db-11ef-b396-cff24b165299,79.68794,102.85004,,6.28069,,,,2.15394,1.66991,-0.32909,d8227ef7-9cdf-4983-8308-957416eb4637,2024-10-12 0:00:00,20:47:28,2024-10-12T15:47:28.0680750-05:00,2024-10-12T20:47:28.0680750Z,Popup,v3,5322,,,"Smithwick, Campbell",805802,Right,OLE_PRA,815adee2-12b1-46e3-aa8e-0de916f8d0d7,55.51916,-119.59298,11.05089,5.66195,-1.62098,-15.71066,-1.62614,2.24058,1.23915,156.059477,2.1576,52.68525,-13.10969,3.58907,-0.46511,-0.03332,0.02284,-0.00319,0.00015,1.66985,89.94193,-23.51655,1.86563,-0.00609,-0.1362,0.04511,-0.00648,0.00034,-0.32821,-6.7952,-4.99497,1.5593,-0.25424,0.00151,0.0083,-0.00144,8.00E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,,
246,2024-10-05,14:20:03,3,4,"Morris, Mason",1000110608,Right,OLE_REB,"Moore, Brady",1000051516,Right,ALA_LIO,Undefined,7,Top,2,2,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,0,94.04177,-3.949664,-2.999706,2213.366752,212.306557,1:00:00,6.32382,0.91635,5.95523,-16.04328,15.73166,9.27878,1.31308,-1.09492,85.85554,-6.982961,-1.33474,0.405708,,,,,,,,,,,,-5.62894,9.5276,-0.68298,50,6.00006,6.72682,-136.13086,-9.9087,-10.53441,30.63694,-14.34335,OLE_REB,ALA_LIO,OleMiss,TeamExclusive,Team,20241005-OleMiss-Private-4,d16d6570-834e-11ef-97a3-df6082b89b2a,92.90527,,,8.18623,,,,,,,af45c168-1609-45dd-8b48-f2d566c7b7ee,2024-10-05 0:00:00,19:20:03,2024-10-05T14:20:03.2320000-05:00,2024-10-05T19:20:03.2320000Z,,v3,5322,471594,,"Fawley, Austin",1000140327,Right,OLE_REB,f6918aa9-d73c-4b5d-97b4-912fa83f4844,54.54516,-137.14996,15.31847,6.32173,-9.43159,-7.17168,-0.91257,7.07723,-5.2672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,
128,2024-10-11,15:46:44,4,1,"Dennis, Gunnar",10157164,Left,OLE_REB,"Chisolm, Connor",10027054,Left,OLE_REB,Undefined,4,Bottom,2,0,0,Slider,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,0,80.14227,-1.086734,1.571085,2384.937205,264.47694,2:45:00,5.81727,-1.95909,5.62957,-41.88833,1.72705,4.88752,1.31206,-0.08547,74.38131,-8.71847,2.445289,0.475326,,,,,,,,,,,,-2.09299,1.50795,1.82202,50,5.69751,-3.38003,-116.4629,-3.59874,-2.89431,20.4726,-30.08881,OLE_REB,OLE_PRA,OleMiss,TeamExclusive,Team,20241011-OleMiss-Private-1,ed01e280-8811-11ef-9eb8-c7d0411636b0,79.29815,,,5.76095,,,,,,,0c1b26bf-763f-48ee-93f9-c54061d6fad6,2024-10-11 0:00:00,20:46:44,2024-10-11T15:46:44.2933030-05:00,2024-10-11T20:46:44.2933030Z,,v3,5322,,,"Smithwick, Campbell",805802,Right,OLE_PRA,5ff80b82-98b0-4f3b-b554-8bf8a3b0a68f,54.87293,-117.31637,10.2363,5.82139,-2.34439,-15.0444,1.96042,-3.25937,-1.44716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,
221,2024-09-29,14:58:30,2,5,"Lopez, Kaiden",10106537,Right,OLE_REB,"Surowiec, Ethan",1000098035,Right,OLE_REB,Undefined,8,Bottom,1,2,2,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,0,79.02652,-0.520668,-2.591178,2370.258846,39.678905,7:15:00,5.79588,2.43571,5.52987,-47.96727,-3.04232,-3.54831,1.31136,-0.28394,73.66216,-9.207872,-3.224118,0.482409,,,,,,,,,,,,1.16217,-1.08106,-2.20793,50,5.71806,5.33061,-114.82727,-2.65784,1.56721,19.2649,-33.63193,OLE_REB,OLE_PRA,OleMiss,TeamExclusive,Team,20240929-OleMiss-Private-2,31ffd5f0-7e9d-11ef-a769-275f5e1cf003,78.13382,,,5.36436,,,,,,,caca66d2-c5b2-4d39-9c4d-3a26f0b66395,2024-09-29 0:00:00,19:58:30,2024-09-29T14:58:29.5766270-05:00,2024-09-29T19:58:29.5766270Z,,v3,5322,,,"Fawley, Austin",1000140327,Right,OLE_PRA,3aeee68c-4111-4ca6-8936-c29fc11ac12c,54.97393,-115.65875,9.63245,5.80145,-1.20627,-16.81597,-2.43655,5.26297,0.78361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,
7,2024-09-28,18:32:44,2,3,"Canney, Alex",1000102891,Right,OLE_REB,"Moerman, Ryan",802466,Right,OLE_REB,Undefined,1,Top,1,1,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,0,84.36861,-2.020728,-0.977062,1826.534366,229.561129,1:45:00,5.49736,1.21178,6.07004,-27.80927,11.83701,12.17339,1.30889,1.32197,76.19303,-7.24422,1.217696,0.453182,,,,,,,,,,,,-6.55437,7.19744,-1.14225,50,5.32617,1.59702,-122.31315,-5.15503,-9.75441,28.08765,-21.46259,OLE_REB,OLE_PRA,OleMiss,TeamExclusive,Team,20240928-OleMiss-Private-1,f5c2cf30-7df1-11ef-a769-275f5e1cf003,83.17287,,,8.17558,,,,,,,d559d892-e72d-449f-9889-a45788ef5a20,2024-09-28 0:00:00,23:32:44,2024-09-28T18:32:43.8731732-05:00,2024-09-28T23:32:43.8731732Z,,v3,5322,,,"Fawley, Austin",1000140327,Right,OLE_REB,77777561-3746-4fd4-8fa0-b3e977d67d0b,54.42691,-123.32555,14.04383,5.49804,-4.38143,-10.73129,-1.20615,1.94861,-4.87721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,
278,2024-10-05,14:37:16,1,2,"Morris, Mason",1000110608,Right,OLE_REB,"Jenkins, Leighton",1000307927,Right,ALA_LIO,Undefined,8,Top,0,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,0,94.10833,-4.013058,-3.523439,2227.097668,197.989055,12:30:00,6.20325,1.00971,6.14475,-14.08107,17.67229,5.37319,1.30825,-1.80264,85.32527,-6.717037,-2.557258,0.40557,,,,,,,,,,,,-3.82855,10.66221,-0.74361,50,5.88909,8.13953,-136.05754,-9.94325,-7.11013,32.43361,-12.3729,OLE_REB,ALA_LIO,OleMiss,TeamExclusive,Team,20241005-OleMiss-Private-4,391b3a10-8351-11ef-97a3-df6082b89b2a,92.93685,,,8.78305,,,,,,,af45c168-1609-45dd-8b48-f2d566c7b7ee,2024-10-05 0:00:00,19:37:16,2024-10-05T14:37:16.1700000-05:00,2024-10-05T19:37:16.1700000Z,,v3,5322,471594,,"Fawley, Austin",1000140327,Right,OLE_REB,086b698b-1a10-4bec-940f-dd55074b3051,54.35283,-137.09124,16.2168,6.19971,-9.54891,-6.18645,-1.00663,8.36614,-3.55507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,
74,2024-10-10,17:05:28,2,2,"Johnson, Cooper",10110143,Left,OLE_REB,"Randle, Brayden",1000115334,Left,OLE_REB,Undefined,3,Top,0,0,1,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,0,76.33781,-0.492787,3.918368,2324.56341,291.750925,3:45:00,5.80142,-2.84277,5.74745,-48.44294,-0.29457,4.27012,1.30464,1.16679,70.82582,-9.311682,,0.499416,,,,,,,,,,,,-1.13669,0.41717,0.71414,50,5.73072,-7.73845,-110.72205,-2.47214,-1.41698,18.99634,-31.65404,OLE_REB,OLE_PRA,OleMiss,TeamExclusive,Team,20241010-OleMiss-Private-2,c25b66a0-8753-11ef-973a-cd4b21e83188,75.47307,,,5.51198,,,,,,,492d5527-b8ac-4a16-b31c-2e4ac3a46d3d,2024-10-10 0:00:00,22:05:28,2024-10-10T17:05:28.0989040-05:00,2024-10-10T22:05:28.0989040Z,,v3,5322,,,"Fawley, Austin",1000140327,Right,OLE_REB,62cc51d8-f87c-4cf9-bc08-3017ecddb123,54.75297,-111.53452,9.49817,5.8075,-1.11829,-15.82702,1.04382,-7.67785,-0.70849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,
32,2024-10-10,16:43:09,5,2,"Stinnett, Brady",10148256,Right,OLE_REB,"Reuter, Collin",801469,Right,OLE_REB,Undefined,1,Bottom,2,0,1,Cutter,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,0,79.55906,-0.794014,-3.001118,2481.277333,108.027942,9:30:00,5.20074,1.33746,6.41549,-37.99408,5.30296,-12.28154,1.30355,-2.44759,73.41859,-7.842821,,0.473588,,,,,,,,,,,,5.60607,3.38736,-2.91761,50,5.12673,6.47957,-115.56639,-2.67949,7.57659,21.67159,-27.59604,OLE_REB,OLE_PRA,OleMiss,TeamExclusive,Team,20241010-OleMiss-Private-2,a43efea0-8750-11ef-973a-cd4b21e83188,79.58911,,,6.14047,,,,,,,492d5527-b8ac-4a16-b31c-2e4ac3a46d3d,2024-10-10 0:00:00,21:43:09,2024-10-10T16:43:09.0615152-05:00,2024-10-10T21:43:09.0615152Z,,v3,5322,,,"Smithwick, Campbell",805802,Right,OLE_PRA,7999836f-048f-4ab8-b795-faaeb3bc5c6c,54.08457,-116.32983,10.8358,5.204,-1.70735,-13.79802,-3.14117,6.21266,3.78829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,
266,2024-10-11,17:13:33,2,5,"McCaughey, Stone",1000096949,Right,OLE_REB,"Hill, Luke",702619,Right,OLE_REB,Undefined,9,Top,0,2,2,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,0,77.55219,-0.516204,-3.159132,2245.8766,269.942188,3:00:00,5.53618,1.38514,5.92436,-45.05439,1.51299,13.29056,1.3019,-0.44177,71.22048,-8.803922,-0.771636,0.491148,,,,,,,,,,,,-7.74284,1.35709,-1.13979,50,5.46919,5.73018,-112.53836,-2.3997,-9.89825,21.03072,-30.43921,OLE_REB,OLE_PRA,OleMiss,TeamExclusive,Team,20241011-OleMiss-Private-1,0dc586a0-881e-11ef-9eb8-c7d0411636b0,76.74355,,,6.33171,,,,,,,0c1b26bf-763f-48ee-93f9-c54061d6fad6,2024-10-11 0:00:00,22:13:33,2024-10-11T17:13:33.4698278-05:00,2024-10-11T22:13:33.4698278Z,,v3,5322,,,"Reuter, Collin",801469,Right,OLE_REB,dac5ef94-5e10-45e9-94a9-e75bb4189aac,54.57735,-113.39053,10.51536,5.54144,-1.1663,-15.21961,-1.3801,6.13126,-4.94913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,
241,2024-09-29,15:11:32,3,2,"Tookoian, Sam",702494,Right,OLE_REB,"Furniss, Wilburn",1000092437,Left,OLE_REB,Undefined,9,Top,0,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,0,92.3772,-4.019549,-4.960665,2387.911761,181.259031,12:00:00,6.09234,2.59856,6.38095,-12.91827,19.77351,0.40984,1.29793,-1.9424,84.02281,-6.517697,-4.886961,0.41152,,,,,,,,,,,,-1.66839,11.72973,-2.24047,50,5.79428,11.55492,-133.33437,-9.68536,-2.98722,30.11642,-11.17225,OLE_REB,OLE_PRA,OleMiss,TeamExclusive,Team,20240929-OleMiss-Private-2,0423f560-7e9f-11ef-a769-275f5e1cf003,91.59327,,,8.35438,,,,,,,caca66d2-c5b2-4d39-9c4d-3a26f0b66395,2024-09-29 0:00:00,20:11:32,2024-09-29T15:11:31.7043454-05:00,2024-09-29T20:11:31.7043454Z,,v3,5322,,,"Smithwick, Campbell",805802,Right,OLE_REB,aa457cb1-96e7-4195-b895-faa0fe131d5e,54.11324,-134.26022,15.05821,6.08676,-9.3419,-5.58613,-2.5971,11.64676,-1.49361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,
124,2024-09-29,14:05:59,3,1,"Townsend, Cade",1000134889,Right,OLE_REB,"Moerman, Ryan",802466,Right,OLE_REB,Undefined,5,Top,2,0,0,Cutter,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,0,88.2467,-2.150097,-3.006611,2776.603239,116.439268,10:00:00,5.98078,2.50849,5.72893,-32.126,3.68418,-5.42488,1.29741,-0.74637,82.07302,-8.006406,-3.976165,0.4307,,,,,,,,,,,,2.04,2.70173,-2.25402,50,5.78108,6.95195,-128.10418,-5.9597,3.42728,23.73757,-27.63509,OLE_REB,OLE_PRA,OleMiss,TeamExclusive,Team,20240929-OleMiss-Private-2,dc1d7680-7e95-11ef-a769-275f5e1cf003,87.51444,,,6.17368,,,,,,,caca66d2-c5b2-4d39-9c4d-3a26f0b66395,2024-09-29 0:00:00,19:05:59,2024-09-29T14:05:59.0230270-05:00,2024-09-29T19:05:59.0230270Z,,v3,5322,,,"Reuter, Collin",801469,Right,OLE_REB,99e225f9-d66c-4b8a-aae7-8442ef167ed9,54.77365,-128.9857,11.86878,5.98334,-4.93345,-13.81755,-2.50983,6.82467,1.71364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,
143,2024-10-11,15:55:57,3,2,"Tookoian, Sam",702494,Right,OLE_REB,"Smithwick, Campbell",805802,Left,OLE_REB,Undefined,5,Top,2,0,1,Slider,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,0,85.70771,-2.297063,-2.365914,2727.97138,119.174753,10:00:00,6.23393,2.3218,5.81798,-33.63856,4.61414,-6.11713,1.29195,-0.38904,78.87009,-8.465568,-3.462427,0.445146,,,,,,,,,,,,2.47465,3.35449,-2.12429,50,6.02559,5.38186,-124.33276,-6.13053,3.86695,25.33344,-26.93224,OLE_REB,OLE_PRA,OleMiss,TeamExclusive,Team,20241011-OleMiss-Private-1,368a8aa0-8813-11ef-9eb8-c7d0411636b0,84.67437,,,6.83763,,,,,,,0c1b26bf-763f-48ee-93f9-c54061d6fad6,2024-10-11 0:00:00,20:55:57,2024-10-11T15:55:57.2222246-05:00,2024-10-11T20:55:57.2222246Z,,v3,5322,,,"Fawley, Austin",1000140327,Right,OLE_REB,e8c97543-9361-4877-ac47-2775edcf8e0c,54.68313,-125.28333,12.66672,6.23666,-5.11996,-13.46612,-2.32351,5.23676,1.93348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,
257,2024-10-04,16:35:49,5,3,"Robertson, Jon Paul",10071271,Right,OLE_REB,"Surowiec, Ethan",1000098035,Right,OLE_REB,Undefined,8,Bottom,1,1,1,Slider,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,0,84.68747,-1.488679,-2.399333,2461.10091,117.064275,10:00:00,5.61481,2.33196,5.85551,-35.27305,3.44016,-4.59162,1.29066,-0.28132,78.59304,-7.948262,-3.222786,0.447818,,,,,,,,,,,,1.76362,2.44079,-2.13421,50,5.47284,5.3331,-123.04555,-4.38006,2.72628,22.51311,-28.40097,OLE_REB,OLE_PRA,OleMiss,TeamExclusive,Team,20241004-OleMiss-Private-3,9f29a080-8298-11ef-a769-275f5e1cf003,84.16919,,,6.09443,,,,,,,ffaa2003-b49c-4626-a0b7-548634c24fab,2024-10-04 0:00:00,21:35:49,2024-10-04T16:35:49.2633286-05:00,2024-10-04T21:35:49.2633286Z,,v3,5322,,,"Reuter, Collin",801469,Right,OLE_PRA,1ab1cbc3-15c3-46b4-8209-f8732118fc3c,54.64752,-123.89297,11.25655,5.61759,-3.31101,-14.20048,-2.33302,5.23048,1.36314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,
90,2024-10-11,15:28:16,1,5,"Dennis, Gunnar",10157164,Left,OLE_REB,"Fawley, Austin",1000140327,Right,OLE_REB,Undefined,3,Bottom,1,0,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,0,81.65877,-1.710312,3.25178,1247.166173,120.507701,10:00:00,5.76292,-1.57206,6.15577,-34.70112,6.73083,-9.27264,1.28798,0.66278,75.3212,-8.13237,1.580234,0.463275,,,,,,,,,,,,5.71461,4.30654,1.32961,50,5.61476,-6.39939,-118.53302,-4.59262,8.15405,22.0361,-26.02912,OLE_REB,OLE_PRA,OleMiss,TeamExclusive,Team,20241011-OleMiss-Private-1,58bd9080-880f-11ef-9eb8-c7d0411636b0,81.36079,,,6.33757,,,,,,,0c1b26bf-763f-48ee-93f9-c54061d6fad6,2024-10-11 0:00:00,20:28:16,2024-10-11T15:28:16.4790000-05:00,2024-10-11T20:28:16.4790000Z,,v3,5322,,,"Smithwick, Campbell",805802,Right,OLE_PRA,95cfb47d-30c3-4029-854a-47d5aa6a0aa1,54.34626,-119.33828,11.01805,5.76521,-3.64144,-13.01456,1.56891,-6.69736,4.07703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,
80,2024-10-11,15:20:38,4,5,"Canney, Alex",1000102891,Right,OLE_REB,"Sanford, Mitchell",689407,Left,OLE_REB,Undefined,3,Top,2,3,1,Slider,Curveball,BallCalled,Walk,Undefined,Undefined,0,0,0,78.1044,0.201358,0.927625,2488.123536,70.95689,8:15:00,5.31386,1.2757,5.61858,-50.56751,-3.91512,-15.90316,1.28785,0.81624,71.34484,-9.043828,-1.919362,0.491596,,,,,,,,,,,,8.33815,-1.56614,-1.34446,50,5.29862,-1.22282,-113.38351,-1.27884,10.73716,22.82337,-34.19079,OLE_REB,OLE_PRA,OleMiss,TeamExclusive,Team,20241011-OleMiss-Private-1,47b30910-880e-11ef-9eb8-c7d0411636b0,76.67358,,,6.75957,,,,,,,0c1b26bf-763f-48ee-93f9-c54061d6fad6,2024-10-11 0:00:00,20:20:38,2024-10-11T15:20:38.3217446-05:00,2024-10-11T20:20:38.3217446Z,,v3,5322,,,"Fawley, Austin",1000140327,Right,OLE_REB,c2f3cd14-d5fe-4075-94f6-2ce16a5fdc7f,54.88299,-114.3622,11.41169,5.32203,0.1873,-17.09539,-1.28215,-1.68324,5.36858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,
226,2024-09-28,20:33:00,6,1,"Jones, Brayden",1000119593,Right,OLE_REB,"Paino, Owen",1000091610,Left,OLE_REB,Undefined,8,Top,1,0,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,0,85.18392,-1.417538,-1.299959,1838.314337,148.820636,11:00:00,5.64871,1.89797,5.15907,-36.31305,2.91532,-1.08811,1.28768,0.58343,78.99792,-7.988041,-1.492886,0.450787,,,,,,,,,,,,0.21933,2.1374,-1.7757,50,5.48826,2.85429,-123.71735,-4.42947,0.34316,22.48237,-28.82977,OLE_REB,OLE_PRA,OleMiss,TeamExclusive,Team,20240928-OleMiss-Private-1,c31b8610-7e02-11ef-a769-275f5e1cf003,83.61475,,,6.18601,,,,,,,d559d892-e72d-449f-9889-a45788ef5a20,2024-09-29 0:00:00,1:33:00,2024-09-28T20:33:00.4417492-05:00,2024-09-29T01:33:00.4417492Z,,v3,5322,,,"Reuter, Collin",801469,Right,OLE_REB,88df537f-a8f6-43c1-a29f-3b45f2c5accc,55.34294,-124.68451,11.24118,5.65213,-3.18926,-14.41489,-1.89817,2.83953,0.17158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,
196,2024-09-28,20:18:09,2,3,"Waters, Landon",10279656,Right,OLE_REB,"Miller, Jackson",1000107070,Right,OLE_REB,Undefined,7,Bottom,1,1,1,Slider,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,0,81.10103,-0.728504,-1.38692,3028.816811,87.315259,9:00:00,5.5796,1.42832,4.8852,-43.29888,0.85035,-11.2391,1.2819,-0.82067,74.65034,-8.52843,-3.36912,0.478226,,,,,,,,,,,,5.19473,0.99669,-1.2821,50,5.47139,3.32449,-117.65008,-3.11024,7.2715,22.58954,-30.77888,OLE_REB,OLE_PRA,OleMiss,TeamExclusive,Team,20240928-OleMiss-Private-1,afefe8d0-7e00-11ef-a769-275f5e1cf003,78.81725,,,6.4507,,,,,,,d559d892-e72d-449f-9889-a45788ef5a20,2024-09-29 0:00:00,1:18:09,2024-09-28T20:18:09.2524500-05:00,2024-09-29T01:18:09.2524500Z,,v3,5322,,,"Smithwick, Campbell",805802,Right,OLE_PRA,40eb2423-5824-464d-9d0d-fc1cd9dc212e,55.61665,-118.72362,11.29477,5.58444,-1.64752,-15.38944,-1.43188,2.97892,3.63575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,
